PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",nro_hogares,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia
Orellana,01,51,999,011,03,028,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,4 cuartos,Si,1 hogares,2 personas,4 dormitorios,#NULL !,22015199901103,22015199901103028,220151999011030281,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,011,03,032,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tierra,Malo,Bueno,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,2 personas,1 dormitorio,#NULL !,22015199901103,22015199901103032,220151999011030321,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,011,04,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Tierra,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,2 personas,1 dormitorio,#NULL !,22015199901104,22015199901104005,220151999011040051,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,011,04,007,1,Area rural,Covacha,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,2 personas,Sin dormitorio,#NULL !,22015199901104,22015199901104007,220151999011040071,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,011,04,008,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,2 personas,2 dormitorios,#NULL !,22015199901104,22015199901104008,220151999011040081,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,011,04,024,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,2 personas,1 dormitorio,#NULL !,22015199901104,22015199901104024,220151999011040241,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,011,04,050,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,2 personas,2 dormitorios,#NULL !,22015199901104,22015199901104050,220151999011040501,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,012,01,009,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,2 personas,1 dormitorio,#NULL !,22015199901201,22015199901201009,220151999012010091,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,012,01,017,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,2 personas,2 dormitorios,#NULL !,22015199901201,22015199901201017,220151999012010171,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,012,01,022,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,4 cuartos,Si,1 hogares,2 personas,1 dormitorio,#NULL !,22015199901201,22015199901201022,220151999012010221,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,012,01,026,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,2 personas,1 dormitorio,#NULL !,22015199901201,22015199901201026,220151999012010261,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,012,01,028,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,2 cuartos,Si,1 hogares,2 personas,2 dormitorios,#NULL !,22015199901201,22015199901201028,220151999012010281,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,012,01,036,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,2 cuartos,Si,1 hogares,2 personas,2 dormitorios,#NULL !,22015199901201,22015199901201036,220151999012010361,ORELLANA,ORELLANA,DAYUMA
